source_path,plan_label,beam_number,beam_name,control_point_index,gantry_angle_deg,axial_position_mm,cumulative_meterset_weight,dose_rate_mu_per_min,jaw_x1_mm,jaw_x2_mm,jaw_y1_mm,jaw_y2_mm,delta_gantry_deg,delta_axial_mm,delta_cumulative_meterset_weight,aperture_width_mm,projection_label,projection_pitch,projection_mu_density_proxy,projection_aperture_change,projection_leaf_travel,projection_leaf_travel_mlcx1,projection_leaf_travel_mlcx2
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,167,52.0,-122.10160637,0.34059262047,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999933,0.002217116050000023,49.933699999999995,166→167,0.09259223999999833,0.005986236130587356,18.852821791545747,490.60779823450457,210.75416255185482,279.8536356826497
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,168,48.0,-122.47197533,0.34314603269,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0025534122199999953,67.7757,167→168,0.09259224000000188,0.006894239247262901,48.173583445004795,344.2534709172104,160.15920988626806,184.0942610309423
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,169,44.0,-122.84234428,0.34579513159,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0026490989000000353,43.8016,168→169,0.0925922374999999,0.007152594460199858,64.73031824077053,421.37819598538204,198.3754307697772,223.00276521560485
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,170,40.0,-123.21271324,0.34835665685,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999933,0.002561525259999975,47.720800000000004,169→170,0.09259223999999833,0.00691614453867846,10.581880295800367,490.0421460805011,233.60893958284615,256.43320649765496
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,171,36.0,-123.5830822,0.35097584082,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002619183969999994,54.7787,170→171,0.09259224000000188,0.007071823648504294,19.056402566780577,416.9350476886531,192.41137270250334,224.52367498614979
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,172,32.0,-123.95345116,0.35382167614,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999933,0.0028458353199999897,42.272999999999996,171→172,0.09259223999999833,0.007683784623851959,33.76551857909537,404.9421420196841,193.1622455618346,211.77989645784953
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,173,28.0,-124.32382011,0.35655977365,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.002738097510000037,54.7474,172→173,0.0925922374999999,0.007392891628739504,33.6810091666702,635.8073483211815,285.98266674352726,349.82468157765425
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,174,24.0,-124.69418907,0.35910077644,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999933,0.0025410027899999688,54.6304,173→174,0.09259223999999833,0.006860733658673812,0.3159012029517793,717.0328204609932,365.70910262026945,351.3237178407238
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,175,20.0,-125.06455803,0.3619684734,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002867696959999999,58.691100000000006,174→175,0.09259224000000188,0.007742811276625182,10.963931750651895,599.1987017486441,250.75400487124546,348.44469687739866
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,176,16.0,-125.43492699,0.36505118723,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999933,0.003082713830000028,51.37329999999999,175→176,0.09259223999999833,0.008323359036351436,19.75813523897938,563.4999758079181,249.21256900146727,314.2874068064508
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,177,12.0,-125.80529594,0.3681012947,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0030501074700000075,61.418800000000005,176→177,0.0925922374999999,0.008235321751458946,27.122954016528713,573.2027482325402,240.97268413024392,332.23006410229624
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,178,8.0,-126.1756649,0.37104816939,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.00294687468999999,62.9077,177→178,0.09259224000000188,0.007956591961702002,4.020045308332436,597.3548647273128,242.0200116121993,355.33485311511345
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,179,4.0,-126.54603386,0.37385905225,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999933,0.0028108828599999747,104.48599999999999,178→179,0.09259223999999833,0.007589412622483335,112.26183749307918,701.6905520376349,391.0673291843966,310.62322285323825
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,180,0.0,-126.91640282,0.37621241969,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0023533674400000315,106.28949999999999,179→180,0.09259224000000188,0.0063541162844747675,4.8694685429361115,794.5544356632747,362.16371911943503,432.39071654383974
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,181,356.0,-127.28677177,0.3784822197,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0022698000099999893,82.5347,180→181,0.0925922374999999,0.006128483529734314,64.13820597001994,627.6403570007699,303.79004503482304,323.8503119659468
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,182,352.0,-127.65714073,0.38130377749,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999933,0.0028215577899999844,87.1034,181→182,0.09259223999999833,0.00761823504323914,12.335536973724999,572.3176693856954,224.9845667412342,347.3331026444612
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,183,348.0,-128.02750969,0.3845280721,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999933,0.0032242946100000114,73.8729,182→183,0.09259223999999833,0.00870562859803389,35.72248603122743,734.997878871936,358.1874139776789,376.8104648942571
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,184,344.0,-128.39787865,0.38799156723896,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0034634951389599933,57.77139999999999,183→184,0.09259224000000188,0.009351472485599017,43.47421554981195,683.1017912516072,326.15584200143974,356.9459492501675
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,185,340.0,-128.76824760437,0.39128276351,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036895437000794,0.00329119627104002,84.9655,184→185,0.09259223859250199,0.008886263905780914,73.42435071604955,603.7979084407543,303.1787591133285,300.6191493274259
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,186,336.0,-129.13861656189,0.39425322932,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.370368957519986,0.002970465809999989,81.1447,185→186,0.0925922393799965,0.008020288281961902,10.316199353164812,586.3323466796797,235.37447788208817,350.9578687975916
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,187,332.0,-129.50898552,0.39664020532417,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689581100207,0.002386976004169983,58.7535,186→187,0.09259223952750517,0.006444859786172779,60.456470526745754,631.7241088290593,319.2899874855913,312.43412134346795
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,188,328.0,-129.87935448,0.39952066788,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.002880462555830021,75.1815,187→188,0.09259223999999477,0.007777278516618087,44.35576890677049,621.4378764354685,237.9019559306616,383.53592050480694
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,189,324.0,-130.24972343,0.40279794912,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.003277281239999985,80.99950000000001,188→189,0.0925922374999999,0.008848693282738709,15.708660242712082,467.89235436717945,215.72245729562394,252.16989707155554
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,190,320.0,-130.62009239,0.40583863929,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0030406901700000266,94.23140000000001,189→190,0.09259224000000188,0.008209894722279008,35.72626604562036,574.063226032753,333.97534177809473,240.08788425465835
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,191,316.0,-130.99046135,0.40885514428,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003016504990000002,100.0062,190→191,0.09259224000000188,0.008144594487615649,15.592019374409459,552.6243343934541,269.27769540945866,283.3466389839955
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,192,312.0,-131.36083031,0.41133437561,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002479231329999998,81.4691,191→192,0.09259224000000188,0.006693950081561769,50.05036059177214,502.1217220795075,273.0361097215003,229.0856123580072
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,193,308.0,-131.73119926,0.41346019191,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.002125816299999972,83.9316,192→193,0.0925922374999999,0.005739726021849224,6.648775498054058,443.39894043493706,219.29970101435364,224.09923942058342
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,194,304.0,-132.10156822,0.41566852984,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.002208337930000026,79.8628,193→194,0.09259223999999477,0.0059625351163341295,10.985801833934032,464.371528326806,241.95899137985282,222.41253694695322
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,195,300.0,-132.47193718,0.41790718214,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002238652299999977,64.2283,194→195,0.09259224000000188,0.006044384227014952,42.21331074828644,489.40656366018453,187.67042464897327,301.73613901121126
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,196,296.0,-132.84230614,0.42058171257,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0026745304299999884,65.2472,195→196,0.09259224000000188,0.007221259659556605,2.7510404759620823,590.7711596565639,342.53356436780615,248.23759528875777
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,197,292.0,-133.21267509,0.42295007008,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.00236835751000003,51.597699999999996,196→197,0.0925922374999999,0.0063945898002519715,36.85379133428984,615.631790947919,283.7008879929058,331.9309029550132
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,198,288.0,-133.58304405,0.42533712991,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0023870598299999823,85.3339,197→198,0.09259224000000188,0.006445086083887629,91.08808686343293,558.6820774613395,290.73386711456004,267.94821034677955
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,199,284.0,-133.95341301,0.42810724277,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.002770112860000007,97.0517,198→199,0.09259223999999477,0.007479333203301279,31.63818047819304,617.4799313636136,262.9966614913018,354.4832698723117
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,200,280.0,-134.32378197,0.43148231904,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003375076269999999,69.4244,199→200,0.09259224000000188,0.009112740630316134,74.59399405392782,576.4737952122005,278.2922197367671,298.18157547543336
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,201,276.0,-134.69415092,0.43577739723,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.004295078189999968,63.523,200→201,0.0925922374999999,0.011596755586557601,15.933841106280667,485.1883506973255,239.27356761413208,245.9147830831934
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,202,272.0,-135.06451988,0.44055929921,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004781901980000003,77.94669999999999,201→202,0.09259224000000188,0.012911184511790366,38.944138299277824,529.1798751169538,283.56101980035766,245.61885531659607
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,203,268.0,-135.43488884,0.44549977462,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004940475410000034,59.0288,202→203,0.09259224000000188,0.013339334403185228,51.078524507020276,417.80283099317194,191.62728971671532,226.17554127645658
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,204,264.0,-135.8052578,0.44964599691768,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.004146222297679969,75.0806,203→204,0.09259223999999477,0.011194842833698058,43.340025038817814,440.40677706903193,213.86106438294522,226.54571268608672
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,205,260.0,-136.17562675,0.45315864393,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0035126470123200138,68.30170000000001,204→205,0.0925922374999999,0.009484183305107023,18.30310019238924,488.317662698237,196.41954326894864,291.89811942928833
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,206,256.0,-136.54599571228,0.45617257879,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036896227999705,0.0030139348600000115,76.62530000000001,205→206,0.09259224056999926,0.00813765506009516,22.473805441902552,455.96612351207455,224.76802453296727,231.19809897910727
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,207,252.0,-136.9163646698,0.45788769262,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689575200144,0.0017151138300000035,105.37429999999999,206→207,0.0925922393800036,0.004630825006189457,77.62259610660381,702.9560515636107,356.09544839586874,346.86060316774194
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,208,248.0,-137.28673363,0.45880550169,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036896019998267,0.0009178090699999975,107.7784,207→208,0.09259224004999567,0.002478093924243602,6.491094714583824,760.1816843613915,403.9971382029627,356.1845461584288
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,209,244.0,-137.65710258,0.4592436342,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.00043813250999996667,92.7545,208→209,0.0925922374999999,0.0011829623136603842,40.56468556556922,714.5914904583667,339.10996048669887,375.48152997166784
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,210,240.0,-138.02747154,0.46023803428,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.000994400080000013,103.3038,209→210,0.09259224000000188,0.0026848904400627763,28.48321846409534,512.2670107127664,232.0116135002195,280.2553972125469
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,211,236.0,-138.3978405,0.46164793533,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0014099010499999953,114.2657,210→211,0.09259224000000188,0.003806747331093747,29.597242706299625,447.59285443358056,187.91720558871506,259.6756488448655
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,212,232.0,-138.76820946,0.46392924575,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0022813104200000156,102.1529,211→212,0.09259224000000188,0.00615956158961045,32.70468453943804,496.0299588820734,264.21760614063885,231.81235274143452
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,213,228.0,-139.13857841,0.46639547144,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.00246622568999999,76.5558,212→213,0.0925922374999999,0.006658834899631821,69.11243504618847,462.24798272101424,211.88223256836213,250.3657501526521
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,214,224.0,-139.50894737,0.46856267467,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0021672032300000255,108.37100000000001,213→214,0.09259223999999477,0.00585147100340198,85.90136711241082,481.42398326255545,258.059152689268,223.36483057328743
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,215,220.0,-139.87931633,0.47090264602,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0023399713499999697,101.4096,214→215,0.09259224000000188,0.006317946703740838,18.795851574602445,621.0072247954994,258.04403263167103,362.96319216382835
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,216,216.0,-140.24968529,0.47331378495,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002411138930000001,118.8996,215→216,0.09259224000000188,0.0065100999014602945,47.223179825867845,553.7046085071379,252.32649085927204,301.3781176478659
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,217,212.0,-140.62005424,0.47580875678,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0024949718300000256,121.096,216→217,0.0925922374999999,0.006736449775284965,5.930302742711017,683.3299605703995,280.3299250652629,403.0000355051366
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,218,208.0,-140.9904232,0.47935041161,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0035416548300000184,119.5572,217→218,0.09259224000000188,0.00956250445501682,4.154775821386268,586.1533320718765,294.9988033554372,291.1545287164394
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,219,204.0,-141.36079216,0.48342135434,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.004070942729999971,125.2187,218→219,0.09259223999999477,0.010991587226964703,15.286108209500934,496.96902245806564,279.7558953104652,217.21312714760043
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,220,200.0,-141.73116112,0.48791915779,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004497803450000004,120.7098,219→220,0.09259224000000188,0.012144115559791816,12.17407635888252,471.6372559946613,224.05036318377847,247.58689281088283
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,221,196.0,-142.10153008,0.49232182474,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004402666950000023,143.9571,220→221,0.09259224000000188,0.011887246031632707,62.76794902034858,458.84865729567764,204.43208847738876,254.41656881828888
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,222,192.0,-142.47189903,0.49566348629843,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0033416615584299647,126.42729999999999,221→222,0.0925922374999999,0.009022520809128218,47.33064151301028,636.0786993618128,315.2213488738733,320.85735048793947
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,223,188.0,-142.84226799,0.49974259784,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004079111541570035,132.8576,222→223,0.09259224000000188,0.011013643102191805,17.361876114023897,751.689612434029,345.9317973082771,405.7578151257518
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,224,184.0,-143.21263695,0.50469176724,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.004949169399999953,126.4226,223→224,0.09259223999999477,0.013362808265574502,17.374566162348895,656.3198492660231,310.3324317459176,345.98741752010545
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,225,180.0,-143.58300591,0.50960199609,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004910228850000031,81.6817,224→225,0.09259224000000188,0.013257668380201006,120.8008900097867,754.7187539689999,312.33097935636306,442.38777461263675
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,226,176.0,-143.95337486,0.51443894946,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.004836953370000008,75.2549,225→226,0.0925922374999999,0.01305982418342578,17.352426546555826,683.8270324766704,287.5351726973876,396.29185977928273
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,227,172.0,-144.32374382019,0.5192952864,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036896019000665,0.004856336939999983,123.3777,226→227,0.09259224004750166,0.013112159662377176,129.93205471460686,732.0076171094729,375.8870611850922,356.12055592438077
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,228,168.0,-144.69411277771,0.52427633551,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.370368957519986,0.004981049109999969,118.1853,227→228,0.0925922393799965,0.013448883900404043,14.019533480258836,619.3278225473907,291.41994167849685,327.9078808688939
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,229,164.0,-145.06448173523,0.52929938085,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689575200144,0.005023045339999976,113.2697,228→229,0.0925922393800036,0.013562274153952374,13.272170629295688,532.1482699838563,225.8474915395138,306.3007784443424
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,230,160.0,-145.43485069,0.53438167722,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036895476998666,0.005082296370000017,117.3656,229→230,0.09259223869249666,0.01372225264711055,11.058972268730546,502.8742220461425,246.18424094596605,256.68998110017645
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,231,156.0,-145.80521965,0.53937650632,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004994829100000042,95.5877,230→231,0.09259224000000188,0.013486089925030274,58.800553912508114,599.4597927428786,265.1396596518186,334.32013309106003
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,232,152.0,-146.17558861,0.54306113947,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003684633150000005,113.4195,231→232,0.09259224000000188,0.00994854738906827,48.14604334013207,852.5042163360386,439.9126751874582,412.59154114858035
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,233,148.0,-146.54595757,0.54683758428,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003776444809999946,131.8238,232→233,0.09259224000000188,0.010196439815042462,49.69179922637046,622.156349171365,353.78693722064975,268.36941195071523
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,234,144.0,-146.91632652,0.55104440059,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.004206816310000083,113.9182,233→234,0.0925922374999999,0.01135844759664677,48.3453054042463,437.08442621877504,215.02180460862093,222.0626216101541
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,235,140.0,-147.28669548,0.55577231097,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.004727910379999978,116.8261,234→235,0.09259223999999477,0.012765406636669132,7.851359897978929,452.7371840232223,230.48799769830825,222.24918632491406
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,236,136.0,-147.65706444,0.56047142416,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004699113189999937,130.1605,235→236,0.09259224000000188,0.012687653927585729,36.00301709948843,543.1302882401266,253.8509166642855,289.2793715758411
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,237,132.0,-148.0274334,0.56447620163,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004004777470000054,89.6732,236→237,0.09259224000000188,0.010812940344676758,109.3161262758067,583.1825107589891,289.26074150489774,293.9217692540914
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,238,128.0,-148.39780235,0.56819564764,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0037194460099999604,91.90690000000001,237→238,0.0925922374999999,0.010042542740151313,6.031013128935392,616.3934638689345,283.5035172359889,332.8899466329457
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,239,124.0,-148.76817131,0.57094848681,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002752839170000021,100.523,238→239,0.09259224000000188,0.0074326940626988965,23.263558587630598,407.4426215414946,200.0740018817951,207.36861965969948
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,240,120.0,-149.13854027,0.57293149671,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.001983009899999999,114.7055,239→240,0.09259223999999477,0.005354147118592527,38.292895819349454,687.1790767779631,398.1456761387572,289.0334006392059
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,241,116.0,-149.50890923,0.57326146159,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0003299648800000332,98.9672,240→241,0.09259224000000188,0.0008909085685799008,42.493571815520596,721.2375464725624,290.9339378764295,430.30360859613285
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,242,112.0,-149.87927818,0.5736740413,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.00041257970999997173,67.9801,241→242,0.0925922374999999,0.0011139694890729154,83.66549085715756,700.3267957532626,314.9632278839793,385.36356786928326
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,243,108.0,-150.24964714,0.57500186376,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.001327822459999961,66.1728,242→243,0.09259224000000188,0.0035851342941912146,4.879728582006336,621.6031170646571,226.36589200131212,395.237225063345
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,244,104.0,-150.6200161,0.57650261116,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0015007474000000576,75.6344,243→244,0.09259223999999477,0.00405203341014361,25.546417280758458,541.5159520927762,255.14260158304123,286.3733505097349
